id,dbt_valid_from,dbt_valid_to,type
2742,2024-02-05T00:00:00,2024-02-07T00:00:00,new_create
2742,2024-02-07T00:00:00,,updated_row
2743,2024-02-05T00:00:00,,new_create
2744,2024-02-05T00:00:00,2024-02-13T00:00:00,new_create
2744,2024-02-13T00:00:00,,updated_row
2745,2024-02-05T00:00:00,2024-02-07T00:00:00,new_create
2745,2024-02-07T00:00:00,,updated_row
2746,2024-02-05T00:00:00,,new_create
2747,2024-02-05T00:00:00,,new_create
2748,2024-02-05T00:00:00,,new_create
2749,2024-02-05T00:00:00,,new_create
2750,2024-02-05T00:00:00,,new_create
2751,2024-02-05T00:00:00,2024-02-06T00:00:00,new_create
2751,2024-02-06T00:00:00,2024-02-10T00:00:00,updated_row
2751,2024-02-10T00:00:00,,updated_row
2752,2024-02-05T00:00:00,,new_create
2753,2024-02-05T00:00:00,2024-02-06T00:00:00,new_create
2753,2024-02-06T00:00:00,2024-02-20T00:00:00,updated_row
2753,2024-02-20T00:00:00,,updated_row
2754,2024-02-05T00:00:00,,new_create
2755,2024-02-05T00:00:00,2024-02-18T00:00:00,new_create
2755,2024-02-18T00:00:00,,updated_row
2756,2024-02-06T00:00:00,,new_create
2757,2024-02-06T00:00:00,2024-02-21T00:00:00,deleted_row
2758,2024-02-06T00:00:00,,new_create
2759,2024-02-06T00:00:00,2024-02-15T00:00:00,new_create
2759,2024-02-15T00:00:00,2024-02-28T00:00:00,updated_row
2759,2024-02-28T00:00:00,,updated_row
2760,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2761,2024-02-06T00:00:00,,new_create
2762,2024-02-06T00:00:00,2024-02-18T00:00:00,new_create
2762,2024-02-18T00:00:00,,updated_row
2763,2024-02-06T00:00:00,,new_create
2764,2024-02-06T00:00:00,2024-02-20T00:00:00,new_create
2764,2024-02-20T00:00:00,2024-02-25T00:00:00,updated_row
2764,2024-02-25T00:00:00,,updated_row
2765,2024-02-06T00:00:00,2024-02-28T00:00:00,new_create
2765,2024-02-28T00:00:00,,updated_row
2766,2024-02-06T00:00:00,2024-02-10T00:00:00,deleted_row
2767,2024-02-06T00:00:00,,new_create
2768,2024-02-06T00:00:00,,new_create
2769,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2770,2024-02-06T00:00:00,2024-02-18T00:00:00,new_create
2770,2024-02-18T00:00:00,2024-03-01T00:00:00,deleted_row
2771,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2772,2024-02-06T00:00:00,2024-02-07T00:00:00,deleted_row
2773,2024-02-06T00:00:00,,new_create
2774,2024-02-06T00:00:00,2024-02-08T00:00:00,deleted_row
2775,2024-02-06T00:00:00,2024-02-21T00:00:00,new_create
2775,2024-02-21T00:00:00,,updated_row
2776,2024-02-06T00:00:00,2024-02-10T00:00:00,new_create
2776,2024-02-10T00:00:00,,updated_row
2777,2024-02-06T00:00:00,,new_create
2778,2024-02-06T00:00:00,,new_create
2779,2024-02-06T00:00:00,2024-02-27T00:00:00,new_create
2779,2024-02-27T00:00:00,,updated_row
2780,2024-02-06T00:00:00,,new_create
2781,2024-02-06T00:00:00,,new_create
2782,2024-02-06T00:00:00,2024-02-13T00:00:00,new_create
2782,2024-02-13T00:00:00,2024-02-28T00:00:00,updated_row
2782,2024-02-28T00:00:00,,updated_row
2783,2024-02-06T00:00:00,2024-02-19T00:00:00,new_create
2783,2024-02-19T00:00:00,,updated_row
2784,2024-02-06T00:00:00,2024-02-19T00:00:00,new_create
2784,2024-02-19T00:00:00,,updated_row
2785,2024-02-06T00:00:00,,new_create
2786,2024-02-06T00:00:00,2024-02-20T00:00:00,new_create
2786,2024-02-20T00:00:00,,updated_row
2787,2024-02-06T00:00:00,,anomaly_create
2788,2024-02-06T00:00:00,2024-02-12T00:00:00,deleted_row
2789,2024-02-06T00:00:00,2024-02-17T00:00:00,anomaly_create
2789,2024-02-17T00:00:00,2024-02-24T00:00:00,updated_row
2789,2024-02-24T00:00:00,,updated_row
2790,2024-02-06T00:00:00,,anomaly_create
2791,2024-02-06T00:00:00,2024-02-22T00:00:00,deleted_row
2792,2024-02-06T00:00:00,,anomaly_create
2793,2024-02-06T00:00:00,,anomaly_create
2794,2024-02-06T00:00:00,,anomaly_create
2795,2024-02-06T00:00:00,,anomaly_create
2796,2024-02-06T00:00:00,2024-02-25T00:00:00,anomaly_create
2796,2024-02-25T00:00:00,,updated_row
2797,2024-02-06T00:00:00,2024-02-29T00:00:00,anomaly_create
2797,2024-02-29T00:00:00,,updated_row
2798,2024-02-06T00:00:00,2024-02-20T00:00:00,anomaly_create
2798,2024-02-20T00:00:00,,updated_row
2799,2024-02-06T00:00:00,,anomaly_create
2800,2024-02-06T00:00:00,,anomaly_create
2801,2024-02-06T00:00:00,,anomaly_create
2802,2024-02-06T00:00:00,2024-02-12T00:00:00,anomaly_create
2802,2024-02-12T00:00:00,,updated_row
2803,2024-02-06T00:00:00,2024-02-07T00:00:00,deleted_row
2804,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2805,2024-02-06T00:00:00,2024-02-16T00:00:00,anomaly_create
2805,2024-02-16T00:00:00,,updated_row
2806,2024-02-06T00:00:00,,anomaly_create
2807,2024-02-06T00:00:00,2024-02-13T00:00:00,anomaly_create
2807,2024-02-13T00:00:00,2024-02-26T00:00:00,updated_row
2807,2024-02-26T00:00:00,,updated_row
2808,2024-02-06T00:00:00,2024-02-22T00:00:00,anomaly_create
2808,2024-02-22T00:00:00,,updated_row
2809,2024-02-06T00:00:00,2024-02-09T00:00:00,anomaly_create
2809,2024-02-09T00:00:00,,updated_row
2810,2024-02-06T00:00:00,2024-02-14T00:00:00,anomaly_create
2810,2024-02-14T00:00:00,2024-02-21T00:00:00,updated_row
2810,2024-02-21T00:00:00,,updated_row
2811,2024-02-06T00:00:00,2024-02-27T00:00:00,anomaly_create
2811,2024-02-27T00:00:00,,updated_row
2812,2024-02-06T00:00:00,2024-02-19T00:00:00,anomaly_create
2812,2024-02-19T00:00:00,,updated_row
2813,2024-02-06T00:00:00,,anomaly_create
2814,2024-02-06T00:00:00,,anomaly_create
2815,2024-02-06T00:00:00,2024-02-28T00:00:00,anomaly_create
2815,2024-02-28T00:00:00,,updated_row
2816,2024-02-06T00:00:00,,anomaly_create
2817,2024-02-06T00:00:00,,anomaly_create
2818,2024-02-06T00:00:00,,anomaly_create
2819,2024-02-06T00:00:00,2024-02-29T00:00:00,anomaly_create
2819,2024-02-29T00:00:00,,updated_row
2820,2024-02-06T00:00:00,2024-02-08T00:00:00,anomaly_create
2820,2024-02-08T00:00:00,,updated_row
2821,2024-02-06T00:00:00,,anomaly_create
2822,2024-02-06T00:00:00,,anomaly_create
2823,2024-02-06T00:00:00,,anomaly_create
2824,2024-02-06T00:00:00,,anomaly_create
2825,2024-02-06T00:00:00,,anomaly_create
2826,2024-02-06T00:00:00,2024-02-29T00:00:00,anomaly_create
2826,2024-02-29T00:00:00,,updated_row
2827,2024-02-06T00:00:00,2024-02-08T00:00:00,anomaly_create
2827,2024-02-08T00:00:00,2024-02-13T00:00:00,deleted_row
2828,2024-02-06T00:00:00,,anomaly_create
2829,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2830,2024-02-06T00:00:00,,anomaly_create
2831,2024-02-06T00:00:00,2024-02-26T00:00:00,anomaly_create
2831,2024-02-26T00:00:00,,updated_row
2832,2024-02-06T00:00:00,,anomaly_create
2833,2024-02-06T00:00:00,2024-02-07T00:00:00,anomaly_create
2833,2024-02-07T00:00:00,,updated_row
2834,2024-02-06T00:00:00,,anomaly_create
2835,2024-02-06T00:00:00,,anomaly_create
2836,2024-02-06T00:00:00,2024-02-21T00:00:00,anomaly_create
2836,2024-02-21T00:00:00,2024-02-27T00:00:00,updated_row
2836,2024-02-27T00:00:00,,updated_row
2837,2024-02-06T00:00:00,,anomaly_create
2838,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2839,2024-02-06T00:00:00,,anomaly_create
2840,2024-02-06T00:00:00,,anomaly_create
2841,2024-02-06T00:00:00,2024-02-09T00:00:00,anomaly_create
2841,2024-02-09T00:00:00,,updated_row
2842,2024-02-06T00:00:00,,anomaly_create
2843,2024-02-06T00:00:00,,anomaly_create
2844,2024-02-06T00:00:00,,anomaly_create
2845,2024-02-06T00:00:00,,anomaly_create
2846,2024-02-06T00:00:00,2024-02-19T00:00:00,deleted_row
2847,2024-02-06T00:00:00,2024-02-11T00:00:00,deleted_row
2848,2024-02-06T00:00:00,2024-02-15T00:00:00,anomaly_create
2848,2024-02-15T00:00:00,,updated_row
2849,2024-02-06T00:00:00,2024-02-07T00:00:00,anomaly_create
2849,2024-02-07T00:00:00,2024-02-11T00:00:00,deleted_row
2850,2024-02-06T00:00:00,2024-02-18T00:00:00,anomaly_create
2850,2024-02-18T00:00:00,2024-02-20T00:00:00,updated_row
2850,2024-02-20T00:00:00,,updated_row
2851,2024-02-06T00:00:00,2024-02-07T00:00:00,anomaly_create
2851,2024-02-07T00:00:00,2024-02-12T00:00:00,deleted_row
2852,2024-02-06T00:00:00,2024-02-09T00:00:00,anomaly_create
2852,2024-02-09T00:00:00,,updated_row
2853,2024-02-06T00:00:00,2024-02-18T00:00:00,anomaly_create
2853,2024-02-18T00:00:00,,updated_row
2854,2024-02-06T00:00:00,,anomaly_create
2855,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2856,2024-02-06T00:00:00,2024-02-13T00:00:00,anomaly_create
2856,2024-02-13T00:00:00,,updated_row
2857,2024-02-06T00:00:00,,anomaly_create
2858,2024-02-06T00:00:00,,anomaly_create
2859,2024-02-06T00:00:00,,anomaly_create
2860,2024-02-06T00:00:00,2024-02-21T00:00:00,anomaly_create
2860,2024-02-21T00:00:00,,updated_row
2861,2024-02-06T00:00:00,,anomaly_create
2862,2024-02-06T00:00:00,,anomaly_create
2863,2024-02-06T00:00:00,2024-02-20T00:00:00,anomaly_create
2863,2024-02-20T00:00:00,,updated_row
2864,2024-02-06T00:00:00,,anomaly_create
2865,2024-02-06T00:00:00,2024-02-08T00:00:00,anomaly_create
2865,2024-02-08T00:00:00,2024-02-10T00:00:00,updated_row
2865,2024-02-10T00:00:00,,updated_row
2866,2024-02-06T00:00:00,,anomaly_create
2867,2024-02-06T00:00:00,2024-02-21T00:00:00,anomaly_create
2867,2024-02-21T00:00:00,,updated_row
2868,2024-02-06T00:00:00,,anomaly_create
2869,2024-02-06T00:00:00,,anomaly_create
2870,2024-02-06T00:00:00,,anomaly_create
2871,2024-02-06T00:00:00,,anomaly_create
2872,2024-02-06T00:00:00,,anomaly_create
2873,2024-02-06T00:00:00,2024-02-22T00:00:00,anomaly_create
2873,2024-02-22T00:00:00,,updated_row
2874,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_create
2874,2024-02-11T00:00:00,,updated_row
2875,2024-02-06T00:00:00,2024-02-28T00:00:00,anomaly_create
2875,2024-02-28T00:00:00,,updated_row
2876,2024-02-06T00:00:00,,anomaly_create
2877,2024-02-06T00:00:00,2024-02-12T00:00:00,deleted_row
2878,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2879,2024-02-06T00:00:00,,anomaly_create
2880,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2881,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2882,2024-02-06T00:00:00,2024-02-08T00:00:00,anomaly_create
2882,2024-02-08T00:00:00,2024-02-12T00:00:00,updated_row
2882,2024-02-12T00:00:00,,updated_row
2883,2024-02-06T00:00:00,,anomaly_create
2884,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2885,2024-02-06T00:00:00,,anomaly_create
2886,2024-02-06T00:00:00,2024-02-09T00:00:00,anomaly_create
2886,2024-02-09T00:00:00,2024-02-26T00:00:00,updated_row
2886,2024-02-26T00:00:00,,updated_row
2887,2024-02-06T00:00:00,2024-02-27T00:00:00,deleted_row
2888,2024-02-06T00:00:00,2024-02-08T00:00:00,anomaly_create
2888,2024-02-08T00:00:00,2024-02-12T00:00:00,deleted_row
2889,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2890,2024-02-06T00:00:00,,anomaly_create
2891,2024-02-06T00:00:00,2024-02-09T00:00:00,deleted_row
2892,2024-02-06T00:00:00,,anomaly_create
2893,2024-02-06T00:00:00,,anomaly_create
2894,2024-02-06T00:00:00,,anomaly_create
2895,2024-02-06T00:00:00,2024-02-10T00:00:00,deleted_row
2896,2024-02-06T00:00:00,,anomaly_create
2897,2024-02-06T00:00:00,2024-02-14T00:00:00,anomaly_create
2897,2024-02-14T00:00:00,,updated_row
2898,2024-02-06T00:00:00,,anomaly_create
2899,2024-02-06T00:00:00,,anomaly_create
2900,2024-02-06T00:00:00,,anomaly_create
2901,2024-02-06T00:00:00,,anomaly_create
2902,2024-02-06T00:00:00,2024-02-09T00:00:00,anomaly_create
2902,2024-02-09T00:00:00,,updated_row
2903,2024-02-06T00:00:00,,anomaly_create
2904,2024-02-06T00:00:00,,anomaly_create
2905,2024-02-06T00:00:00,2024-02-29T00:00:00,anomaly_create
2905,2024-02-29T00:00:00,,updated_row
2906,2024-02-06T00:00:00,,anomaly_create
2907,2024-02-06T00:00:00,2024-03-01T00:00:00,anomaly_create
2907,2024-03-01T00:00:00,,updated_row
2908,2024-02-06T00:00:00,2024-02-11T00:00:00,deleted_row
2909,2024-02-06T00:00:00,2024-02-10T00:00:00,deleted_row
2910,2024-02-06T00:00:00,2024-02-12T00:00:00,anomaly_create
2910,2024-02-12T00:00:00,,updated_row
2911,2024-02-06T00:00:00,,anomaly_create
2912,2024-02-06T00:00:00,,anomaly_create
2913,2024-02-06T00:00:00,,anomaly_create
2914,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2915,2024-02-06T00:00:00,,anomaly_create
2916,2024-02-06T00:00:00,,anomaly_create
2917,2024-02-06T00:00:00,,anomaly_create
2918,2024-02-06T00:00:00,,anomaly_create
2919,2024-02-06T00:00:00,2024-02-07T00:00:00,anomaly_create
2919,2024-02-07T00:00:00,2024-02-18T00:00:00,updated_row
2919,2024-02-18T00:00:00,,updated_row
2920,2024-02-06T00:00:00,2024-02-14T00:00:00,anomaly_create
2920,2024-02-14T00:00:00,2024-02-17T00:00:00,deleted_row
2921,2024-02-06T00:00:00,,anomaly_create
2922,2024-02-06T00:00:00,,anomaly_create
2923,2024-02-06T00:00:00,,anomaly_create
2924,2024-02-06T00:00:00,,anomaly_create
2925,2024-02-06T00:00:00,,anomaly_create
2926,2024-02-06T00:00:00,2024-02-26T00:00:00,anomaly_create
2926,2024-02-26T00:00:00,,updated_row
2927,2024-02-06T00:00:00,2024-02-09T00:00:00,anomaly_create
2927,2024-02-09T00:00:00,,updated_row
2928,2024-02-06T00:00:00,,anomaly_create
2929,2024-02-06T00:00:00,,anomaly_create
2930,2024-02-06T00:00:00,2024-02-15T00:00:00,anomaly_create
2930,2024-02-15T00:00:00,,updated_row
2931,2024-02-06T00:00:00,,anomaly_create
2932,2024-02-06T00:00:00,2024-02-21T00:00:00,deleted_row
2933,2024-02-06T00:00:00,,anomaly_create
2934,2024-02-06T00:00:00,,anomaly_create
2935,2024-02-06T00:00:00,2024-02-12T00:00:00,deleted_row
2936,2024-02-06T00:00:00,,anomaly_create
2937,2024-02-06T00:00:00,,anomaly_create
2938,2024-02-06T00:00:00,2024-02-25T00:00:00,anomaly_create
2938,2024-02-25T00:00:00,,updated_row
2939,2024-02-06T00:00:00,,anomaly_create
2940,2024-02-06T00:00:00,,anomaly_create
2941,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2942,2024-02-06T00:00:00,2024-02-29T00:00:00,deleted_row
2943,2024-02-06T00:00:00,,anomaly_create
2944,2024-02-06T00:00:00,,anomaly_create
2945,2024-02-06T00:00:00,2024-02-25T00:00:00,deleted_row
2946,2024-02-06T00:00:00,2024-02-09T00:00:00,deleted_row
2947,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2948,2024-02-06T00:00:00,2024-02-17T00:00:00,deleted_row
2949,2024-02-06T00:00:00,,anomaly_create
2950,2024-02-06T00:00:00,2024-02-26T00:00:00,anomaly_create
2950,2024-02-26T00:00:00,,updated_row
2951,2024-02-06T00:00:00,,anomaly_create
2952,2024-02-06T00:00:00,,anomaly_create
2953,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_create
2953,2024-02-11T00:00:00,,updated_row
2954,2024-02-06T00:00:00,2024-02-17T00:00:00,anomaly_create
2954,2024-02-17T00:00:00,2024-02-19T00:00:00,updated_row
2954,2024-02-19T00:00:00,,updated_row
2955,2024-02-06T00:00:00,2024-02-12T00:00:00,anomaly_create
2955,2024-02-12T00:00:00,2024-02-17T00:00:00,updated_row
2955,2024-02-17T00:00:00,,updated_row
2956,2024-02-06T00:00:00,2024-02-20T00:00:00,anomaly_create
2956,2024-02-20T00:00:00,,updated_row
2957,2024-02-06T00:00:00,2024-02-07T00:00:00,anomaly_create
2957,2024-02-07T00:00:00,,updated_row
2958,2024-02-06T00:00:00,2024-02-09T00:00:00,anomaly_create
2958,2024-02-09T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2959,2024-02-06T00:00:00,,anomaly_create
2960,2024-02-06T00:00:00,,anomaly_create
2961,2024-02-06T00:00:00,2024-02-15T00:00:00,anomaly_create
2961,2024-02-15T00:00:00,,updated_row
2962,2024-02-06T00:00:00,,anomaly_create
2963,2024-02-06T00:00:00,,anomaly_create
2964,2024-02-06T00:00:00,2024-02-28T00:00:00,anomaly_create
2964,2024-02-28T00:00:00,,updated_row
2965,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2966,2024-02-06T00:00:00,,anomaly_create
2967,2024-02-06T00:00:00,,anomaly_create
2968,2024-02-06T00:00:00,2024-02-27T00:00:00,anomaly_create
2968,2024-02-27T00:00:00,,updated_row
2969,2024-02-06T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2970,2024-02-06T00:00:00,2024-02-14T00:00:00,anomaly_create
2970,2024-02-14T00:00:00,,updated_row
2971,2024-02-06T00:00:00,,anomaly_create
2972,2024-02-06T00:00:00,,anomaly_create
2973,2024-02-06T00:00:00,,anomaly_create
2974,2024-02-06T00:00:00,,anomaly_create
2975,2024-02-06T00:00:00,,anomaly_create
2976,2024-02-06T00:00:00,2024-02-29T00:00:00,anomaly_create
2976,2024-02-29T00:00:00,,updated_row
2977,2024-02-06T00:00:00,,anomaly_create
2978,2024-02-06T00:00:00,,anomaly_create
2979,2024-02-06T00:00:00,,anomaly_create
2980,2024-02-06T00:00:00,,anomaly_create
2981,2024-02-06T00:00:00,,anomaly_create
2982,2024-02-06T00:00:00,,anomaly_create
2983,2024-02-06T00:00:00,2024-02-14T00:00:00,deleted_row
2984,2024-02-06T00:00:00,,anomaly_create
2985,2024-02-06T00:00:00,2024-02-15T00:00:00,anomaly_create
2985,2024-02-15T00:00:00,2024-02-17T00:00:00,updated_row
2985,2024-02-17T00:00:00,2024-02-18T00:00:00,updated_row
2985,2024-02-18T00:00:00,,updated_row
2986,2024-02-06T00:00:00,,anomaly_create
2987,2024-02-07T00:00:00,,new_create
2988,2024-02-07T00:00:00,,new_create
2989,2024-02-07T00:00:00,2024-02-25T00:00:00,new_create
2989,2024-02-25T00:00:00,,updated_row
2990,2024-02-07T00:00:00,2024-02-17T00:00:00,new_create
2990,2024-02-17T00:00:00,,updated_row
2991,2024-02-07T00:00:00,,new_create
2992,2024-02-07T00:00:00,,new_create
2993,2024-02-07T00:00:00,2024-02-20T00:00:00,new_create
2993,2024-02-20T00:00:00,,updated_row
2994,2024-02-07T00:00:00,,new_create
2995,2024-02-07T00:00:00,,new_create
2996,2024-02-07T00:00:00,,new_create
2997,2024-02-07T00:00:00,,new_create
2998,2024-02-07T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
2999,2024-02-07T00:00:00,2024-02-09T00:00:00,new_create
2999,2024-02-09T00:00:00,2024-02-18T00:00:00,updated_row
2999,2024-02-18T00:00:00,,updated_row
3000,2024-02-07T00:00:00,2024-02-11T00:00:00,new_create
3000,2024-02-11T00:00:00,,updated_row
3001,2024-02-07T00:00:00,2024-02-13T00:00:00,deleted_row
3002,2024-02-07T00:00:00,2024-02-17T00:00:00,new_create
3002,2024-02-17T00:00:00,2024-02-21T00:00:00,updated_row
3002,2024-02-21T00:00:00,2024-02-24T00:00:00,updated_row
3002,2024-02-24T00:00:00,,updated_row
3003,2024-02-07T00:00:00,2024-02-08T00:00:00,new_create
3003,2024-02-08T00:00:00,2024-02-12T00:00:00,updated_row
3003,2024-02-12T00:00:00,,updated_row
3004,2024-02-07T00:00:00,,new_create
3005,2024-02-07T00:00:00,2024-02-15T00:00:00,deleted_row
3006,2024-02-07T00:00:00,2024-02-09T00:00:00,new_create
3006,2024-02-09T00:00:00,,updated_row
3007,2024-02-07T00:00:00,2024-02-21T00:00:00,deleted_row
3008,2024-02-07T00:00:00,2024-02-16T00:00:00,new_create
3008,2024-02-16T00:00:00,2024-02-24T00:00:00,deleted_row
3009,2024-02-07T00:00:00,2024-02-16T00:00:00,new_create
3009,2024-02-16T00:00:00,,updated_row
3010,2024-02-07T00:00:00,,new_create
3011,2024-02-07T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
3012,2024-02-07T00:00:00,,new_create
3013,2024-02-07T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
3014,2024-02-07T00:00:00,,new_create
3015,2024-02-07T00:00:00,2024-02-28T00:00:00,new_create
3015,2024-02-28T00:00:00,,updated_row
3016,2024-02-07T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
3017,2024-02-07T00:00:00,,new_create
3018,2024-02-07T00:00:00,,new_create
3019,2024-02-07T00:00:00,2024-02-23T00:00:00,new_create
3019,2024-02-23T00:00:00,,updated_row
3020,2024-02-08T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
3021,2024-02-08T00:00:00,2024-02-17T00:00:00,deleted_row
3022,2024-02-08T00:00:00,2024-02-26T00:00:00,new_create
3022,2024-02-26T00:00:00,,updated_row
3023,2024-02-08T00:00:00,,new_create
3024,2024-02-08T00:00:00,2024-02-15T00:00:00,new_create
3024,2024-02-15T00:00:00,2024-02-18T00:00:00,updated_row
3024,2024-02-18T00:00:00,2024-02-19T00:00:00,updated_row
3024,2024-02-19T00:00:00,2024-03-01T00:00:00,updated_row
3024,2024-03-01T00:00:00,,updated_row
3025,2024-02-08T00:00:00,2024-02-17T00:00:00,deleted_row
3026,2024-02-08T00:00:00,2024-02-28T00:00:00,deleted_row
3027,2024-02-08T00:00:00,,new_create
3028,2024-02-08T00:00:00,,new_create
3029,2024-02-08T00:00:00,,new_create
3030,2024-02-08T00:00:00,,new_create
3031,2024-02-08T00:00:00,2024-02-15T00:00:00,new_create
3031,2024-02-15T00:00:00,,updated_row
3032,2024-02-08T00:00:00,2024-02-29T00:00:00,new_create
3032,2024-02-29T00:00:00,,updated_row
3033,2024-02-08T00:00:00,2024-02-18T00:00:00,deleted_row
3034,2024-02-08T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
3035,2024-02-08T00:00:00,2024-02-19T00:00:00,new_create
3035,2024-02-19T00:00:00,,updated_row
3036,2024-02-08T00:00:00,,new_create
3037,2024-02-08T00:00:00,,new_create
3038,2024-02-08T00:00:00,,new_create
3039,2024-02-08T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
3040,2024-02-08T00:00:00,2024-02-16T00:00:00,new_create
3040,2024-02-16T00:00:00,,updated_row
3041,2024-02-08T00:00:00,2024-02-14T00:00:00,new_create
3041,2024-02-14T00:00:00,,updated_row
3042,2024-02-08T00:00:00,2024-02-27T00:00:00,new_create
3042,2024-02-27T00:00:00,,updated_row
3043,2024-02-08T00:00:00,,new_create
3044,2024-02-08T00:00:00,2024-02-11T00:00:00,deleted_row
3045,2024-02-08T00:00:00,,new_create
3046,2024-02-08T00:00:00,2024-02-24T00:00:00,new_create
3046,2024-02-24T00:00:00,,updated_row
3047,2024-02-08T00:00:00,,new_create
3048,2024-02-08T00:00:00,2024-02-13T00:00:00,new_create
3048,2024-02-13T00:00:00,2024-02-15T00:00:00,updated_row
3048,2024-02-15T00:00:00,2024-02-18T00:00:00,updated_row
3048,2024-02-18T00:00:00,,updated_row
3049,2024-02-08T00:00:00,2024-02-12T00:00:00,new_create
3049,2024-02-12T00:00:00,,updated_row
3050,2024-02-08T00:00:00,,new_create
3051,2024-02-09T00:00:00,2024-02-20T00:00:00,deleted_row
3052,2024-02-09T00:00:00,,new_create
3053,2024-02-09T00:00:00,,new_create
3054,2024-02-09T00:00:00,,new_create
3055,2024-02-09T00:00:00,,new_create
3056,2024-02-09T00:00:00,,new_create
3057,2024-02-09T00:00:00,2024-02-16T00:00:00,new_create
3057,2024-02-16T00:00:00,2024-02-24T00:00:00,deleted_row
3058,2024-02-09T00:00:00,,new_create
3059,2024-02-09T00:00:00,2024-02-15T00:00:00,new_create
3059,2024-02-15T00:00:00,2024-02-25T00:00:00,updated_row
3059,2024-02-25T00:00:00,,updated_row
3060,2024-02-09T00:00:00,2024-02-13T00:00:00,new_create
3060,2024-02-13T00:00:00,,updated_row
3061,2024-02-09T00:00:00,,new_create
3062,2024-02-09T00:00:00,,new_create
3063,2024-02-09T00:00:00,2024-02-20T00:00:00,new_create
3063,2024-02-20T00:00:00,,updated_row
3064,2024-02-09T00:00:00,,new_create
3065,2024-02-09T00:00:00,,new_create
3066,2024-02-09T00:00:00,,new_create
3067,2024-02-09T00:00:00,2024-02-13T00:00:00,new_create
3067,2024-02-13T00:00:00,,updated_row
3068,2024-02-09T00:00:00,,new_create
3069,2024-02-09T00:00:00,,new_create
3070,2024-02-09T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
3071,2024-02-09T00:00:00,,new_create
3072,2024-02-09T00:00:00,2024-02-26T00:00:00,new_create
3072,2024-02-26T00:00:00,,updated_row
3073,2024-02-09T00:00:00,,new_create
3074,2024-02-09T00:00:00,,new_create
3075,2024-02-09T00:00:00,,new_create
3076,2024-02-09T00:00:00,,new_create
3077,2024-02-09T00:00:00,,new_create
3078,2024-02-09T00:00:00,,new_create
3079,2024-02-09T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
3080,2024-02-09T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
3081,2024-02-09T00:00:00,,new_create
3082,2024-02-09T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
3083,2024-02-09T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
3084,2024-02-10T00:00:00,,new_create
3085,2024-02-10T00:00:00,,new_create
3086,2024-02-10T00:00:00,2024-02-14T00:00:00,new_create
3086,2024-02-14T00:00:00,2024-02-27T00:00:00,updated_row
3086,2024-02-27T00:00:00,,updated_row
3087,2024-02-10T00:00:00,,new_create
3088,2024-02-10T00:00:00,2024-02-25T00:00:00,new_create
3088,2024-02-25T00:00:00,,updated_row
3089,2024-02-10T00:00:00,2024-02-11T00:00:00,new_create
3089,2024-02-11T00:00:00,2024-02-14T00:00:00,deleted_row
3090,2024-02-10T00:00:00,,new_create
3091,2024-02-10T00:00:00,2024-02-21T00:00:00,new_create
3091,2024-02-21T00:00:00,,updated_row
3092,2024-02-10T00:00:00,,new_create
3093,2024-02-10T00:00:00,,new_create
3094,2024-02-10T00:00:00,2024-02-11T00:00:00,anomaly_deleted_row
3095,2024-02-10T00:00:00,2024-02-25T00:00:00,new_create
3095,2024-02-25T00:00:00,,updated_row
3096,2024-02-10T00:00:00,,new_create
